"cmplnt_num","cmplnt_fr_dt","cmplnt_fr_tm","cmplnt_to_dt","cmplnt_to_tm","addr_pct_cd","rpt_dt","ky_cd","ofns_desc","pd_cd","pd_desc","crm_atpt_cptd_cd","law_cat_cd","boro_nm","loc_of_occur_desc","prem_typ_desc","juris_desc","jurisdiction_code","parks_nm","hadevelopt","housing_psa","x_coord_cd","y_coord_cd","susp_age_group","susp_race","susp_sex","transit_district","latitude","longitude","lat_lon","patrol_boro","station_name","vic_age_group","vic_race","vic_sex"
"699992018","2019-10-28T00:00:00.000","22:00:00",,,"42","2019-10-28T00:00:00.000","233","SEX CRIMES","175.0","SEXUAL ABUSE 3,2","COMPLETED","MISDEMEANOR","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1008798","238971",,,,,"40.82256991600008","-73.91130716899994","(40.82256991600008, -73.91130716899994)","PATROL BORO BRONX",,"18-24","BLACK","F"
"880312357","2019-10-28T00:00:00.000","15:00:00",,,"47","2019-10-28T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101.0","ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1023736","262685","<18","WHITE HISPANIC","F",,"40.88760355100004","-73.85719513799995","(40.88760355100004, -73.85719513799995)","PATROL BORO BRONX",,"UNKNOWN","BLACK","F"
"418071976","2019-10-28T00:00:00.000","00:54:00","2019-10-28T00:00:00.000","01:05:00","47","2019-10-28T00:00:00.000","117","DANGEROUS DRUGS","501.0","CONTROLLED SUBSTANCE,POSSESS.","COMPLETED","FELONY","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1023626","262429","25-44","BLACK","M",,"40.88690140400007","-73.85759447199997","(40.88690140400007, -73.85759447199997)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","E"
"564240287","2019-10-27T00:00:00.000","18:00:00",,,"47","2019-10-27T00:00:00.000","105","ROBBERY","366.0","ROBBERY,BICYCLE","COMPLETED","FELONY","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1022325","259342","UNKNOWN","WHITE HISPANIC","U",,"40.87843427000007","-73.86231719999995","(40.87843427000007, -73.86231719999995)","PATROL BORO BRONX",,"45-64","BLACK","M"
"488333371","2019-10-27T00:00:00.000","07:05:00","2019-10-27T00:00:00.000","07:10:00","70","2019-10-27T00:00:00.000","105","ROBBERY","389.0","ROBBERY,DWELLING","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0.0",,,,"995294","176595","45-64","BLACK","M",,"40.65139047100007","-73.96020079799997","(40.65139047100007, -73.96020079799997)","PATROL BORO BKLYN SOUTH",,"45-64","WHITE","M"
"395994133","2019-10-26T00:00:00.000","20:02:00",,,"113","2019-10-26T00:00:00.000","101","MURDER & NON-NEGL. MANSLAUGHTER",,,"COMPLETED","FELONY",,"OUTSIDE",,"N.Y. POLICE DEPT",,,,,"1043970","188448",,,,,"40.683729750000055","-73.78467642099997","(40.683729750000055, -73.78467642099997)",,,"<18","BLACK","M"
"282692597","2019-10-26T00:00:00.000","15:30:00",,,"40","2019-10-26T00:00:00.000","235","DANGEROUS DRUGS","511.0","CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1010977","237664","25-44","WHITE HISPANIC","M",,"40.81897624700008","-73.90343944399994","(40.81897624700008, -73.90343944399994)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","E"
"329907181","2019-10-26T00:00:00.000","12:05:00",,,"44","2019-10-26T00:00:00.000","109","GRAND LARCENY","419.0","LARCENY,GRAND FROM PERSON,UNCL","COMPLETED","FELONY","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1006832","247168",,,,,"40.84507355700004","-73.91838291799998","(40.84507355700004, -73.91838291799998)","PATROL BORO BRONX",,"<18","BLACK","M"
"341701326","2019-10-26T00:00:00.000","10:45:00","2019-10-26T00:00:00.000","10:50:00","9","2019-10-26T00:00:00.000","341","PETIT LARCENY","343.0","LARCENY,PETIT OF BICYCLE","COMPLETED","MISDEMEANOR","MANHATTAN",,"STREET","N.Y. POLICE DEPT","0.0",,,,"987533","205951","UNKNOWN","UNKNOWN","U",,"40.73197220200007","-73.98815578299997","(40.73197220200007, -73.98815578299997)","PATROL BORO MAN SOUTH",,"UNKNOWN","UNKNOWN","D"
"655691795","2019-10-25T00:00:00.000","20:50:00","2019-10-25T00:00:00.000","21:10:00","88","2019-10-26T00:00:00.000","107","BURGLARY","213.0","BURGLARY,COMMERCIAL,NIGHT","COMPLETED","FELONY","BROOKLYN","INSIDE","OTHER","N.Y. POLICE DEPT","0.0",,,,"990671","190109",,,,,"40.68848794500008","-73.97684840999993","(40.68848794500008, -73.97684840999993)","PATROL BORO BKLYN NORTH",,"UNKNOWN","UNKNOWN","D"
"397400210","2019-10-25T00:00:00.000","14:50:00","2019-10-25T00:00:00.000","14:55:00","50","2019-10-25T00:00:00.000","105","ROBBERY","387.0","ROBBERY,CLOTHING","COMPLETED","FELONY","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1011694","269180","<18","BLACK","M",,"40.905475911000046","-73.90071994999995","(40.905475911000046, -73.90071994999995)","PATROL BORO BRONX",,"<18","WHITE","M"
"136962986","2019-10-24T00:00:00.000","16:30:00",,,"44","2019-10-25T00:00:00.000","341","PETIT LARCENY","321.0","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","BRONX","OPPOSITE OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1007501","243434","UNKNOWN","UNKNOWN","U",,"40.834823081000025","-73.91597788499998","(40.834823081000025, -73.91597788499998)","PATROL BORO BRONX",,"25-44","WHITE HISPANIC","F"
"198356507","2019-10-24T00:00:00.000","17:30:00",,,"14","2019-10-24T00:00:00.000","341","PETIT LARCENY","333.0","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","SHOE","N.Y. POLICE DEPT","0.0",,,,"986455","213102",,,,,"40.75160025400004","-73.99204306099993","(40.75160025400004, -73.99204306099993)","PATROL BORO MAN SOUTH",,"UNKNOWN","UNKNOWN","D"
"321184775","2019-10-24T00:00:00.000","14:38:00",,,"46","2019-10-24T00:00:00.000","117","DANGEROUS DRUGS","514.0","CONTROLLED SUBSTANCE,SALE 2","COMPLETED","FELONY","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1010365","250117","45-64","WHITE HISPANIC","M",,"40.85315794600007","-73.90560205499997","(40.85315794600007, -73.90560205499997)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","E"
"256140519","2019-10-23T00:00:00.000","23:00:00",,,"49","2019-10-24T00:00:00.000","106","FELONY ASSAULT","109.0","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","BRONX","FRONT OF","GROCERY/BODEGA","N.Y. POLICE DEPT","0.0",,,,"1023622","253318","UNKNOWN","BLACK","M",,"40.86189455900006","-73.85766248","(40.86189455900006, -73.85766248)","PATROL BORO BRONX",,"18-24","WHITE","M"
"130706199","2019-10-23T00:00:00.000","14:30:00","2019-10-24T00:00:00.000","09:45:00","49","2019-10-24T00:00:00.000","341","PETIT LARCENY","321.0","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1022270","255057",,,,,"40.86667350900007","-73.862540402","(40.86667350900007, -73.862540402)","PATROL BORO BRONX",,"45-64","UNKNOWN","M"
"124386957","2019-10-23T00:00:00.000","22:15:00",,,"68","2019-10-23T00:00:00.000","107","BURGLARY","223.0","BURGLARY,RESIDENCE,NIGHT","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0.0",,,,"979778","167868",,,,,"40.62744247400008","-74.01611196399993","(40.62744247400008, -74.01611196399993)","PATROL BORO BKLYN SOUTH",,"25-44","WHITE","M"
"847998228","2019-08-15T00:00:00.000","07:50:00",,,"102","2019-10-23T00:00:00.000","112","THEFT-FRAUD","739.0","FRAUD,UNCLASSIFIED-FELONY","COMPLETED","FELONY","QUEENS","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1023737","192710",,,,,"40.69554133100007","-73.85760290699994","(40.69554133100007, -73.85760290699994)","PATROL BORO QUEENS SOUTH",,"65+","WHITE","F"
"600382009","2019-10-22T00:00:00.000","12:10:00",,,"44","2019-10-22T00:00:00.000","351","CRIMINAL MISCHIEF & RELATED OF","254.0","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1004904","242634",,,,,"40.83263376700007","-73.92536528199997","(40.83263376700007, -73.92536528199997)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","M"
"536695325","1990-07-02T00:00:00.000","03:57:00",,,"90","2019-10-22T00:00:00.000","101","MURDER & NON-NEGL. MANSLAUGHTER",,,"COMPLETED","FELONY",,"INSIDE",,"N.Y. POLICE DEPT",,,,,"995089","197500",,,,,"40.70877021200005","-73.96090596099998","(40.70877021200005, -73.96090596099998)",,,"45-64","WHITE HISPANIC","M"
"123473967","2019-10-20T00:00:00.000","15:20:00",,,"17","2019-10-20T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101.0","ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","OTHER","OTHER","97.0",,,,"992029","213332","25-44","BLACK","M",,"40.752228400000035","-73.97192485799998","(40.752228400000035, -73.97192485799998)","PATROL BORO MAN SOUTH",,"25-44","BLACK","M"
"131770650","2019-10-20T00:00:00.000","01:00:00","2019-10-20T00:00:00.000","01:06:00","94","2019-10-20T00:00:00.000","235","DANGEROUS DRUGS","569.0","MARIJUANA, SALE 4 & 5","COMPLETED","MISDEMEANOR","BROOKLYN","OPPOSITE OF","STREET","N.Y. POLICE DEPT","0.0",,,,"996074","202065",,,,,"40.721298785000045","-73.95734512099993","(40.721298785000045, -73.95734512099993)","PATROL BORO BKLYN NORTH",,"UNKNOWN","UNKNOWN","E"
"624554154","2019-10-19T00:00:00.000","15:30:00","2019-10-19T00:00:00.000","15:55:00","45","2019-10-19T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101.0","ASSAULT 3","COMPLETED","MISDEMEANOR","BRONX","INSIDE","RESIDENCE-HOUSE","OTHER","97.0",,,,"1031875","258652",,,,,"40.87649407200007","-73.82778811699995","(40.87649407200007, -73.82778811699995)","PATROL BORO BRONX",,"<18","WHITE HISPANIC","F"
"803505328","2019-10-18T00:00:00.000","18:30:00",,,"113","2019-10-18T00:00:00.000","578","HARRASSMENT 2","638.0","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","QUEENS","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0.0",,,,"1045495","189101","UNKNOWN","UNKNOWN","U",,"40.68551166100008","-73.77917200499998","(40.68551166100008, -73.77917200499998)","PATROL BORO QUEENS SOUTH",,"45-64","BLACK","F"
"548844103","2019-10-18T00:00:00.000","18:15:00","2019-10-18T00:00:00.000","18:20:00","43","2019-10-18T00:00:00.000","105","ROBBERY","366.0","ROBBERY,BICYCLE","COMPLETED","FELONY","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1019150","240476","<18","WHITE HISPANIC","F",,"40.82666587600005","-73.873896614","(40.82666587600005, -73.873896614)","PATROL BORO BRONX",,"<18","WHITE HISPANIC","M"
"399877395","2019-10-18T00:00:00.000","14:30:00",,,"75","2019-10-18T00:00:00.000","106","FELONY ASSAULT","105.0","STRANGULATION 1ST","COMPLETED","FELONY","BROOKLYN","INSIDE","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0.0",,,,"1016428","188108","25-44","WHITE HISPANIC","M",,"40.68293950100008","-73.88398266499998","(40.68293950100008, -73.88398266499998)","PATROL BORO BKLYN NORTH",,"25-44","WHITE HISPANIC","F"
"749850952","2019-10-18T00:00:00.000","13:00:00",,,"14","2019-10-18T00:00:00.000","341","PETIT LARCENY","333.0","LARCENY,PETIT FROM STORE-SHOPL","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","DEPARTMENT STORE","N.Y. POLICE DEPT","0.0",,,,"987220","212676",,,,,"40.75043076800005","-73.98928217599996","(40.75043076800005, -73.98928217599996)","PATROL BORO MAN SOUTH",,"UNKNOWN","UNKNOWN","D"
"530543706","2019-10-17T00:00:00.000","16:40:00","2019-10-17T00:00:00.000","16:45:00","121","2019-10-17T00:00:00.000","578","HARRASSMENT 2","638.0","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","STATEN ISLAND","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0.0",,,,"935629","167480",,,,,"40.62624519400004","-74.17515712099998","(40.62624519400004, -74.17515712099998)","PATROL BORO STATEN ISLAND",,"25-44","WHITE","M"
"105252478","1995-01-01T00:00:00.000","12:00:00",,,"114","2019-10-17T00:00:00.000","101","MURDER & NON-NEGL. MANSLAUGHTER",,,"COMPLETED","FELONY",,"INSIDE",,"N.Y. POLICE DEPT",,,,,"1005115","219246",,,,,"40.76843961600008","-73.92467547699994","(40.76843961600008, -73.92467547699994)",,,"45-64","WHITE HISPANIC","M"
"933374076","2019-10-16T00:00:00.000","17:03:00",,,"105","2019-10-16T00:00:00.000","233","SEX CRIMES","681.0","CHILD, ENDANGERING WELFARE","COMPLETED","MISDEMEANOR","QUEENS",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1057636","203954","25-44","WHITE HISPANIC","M",,"40.72618713000002","-73.73523390399998","(40.72618713000002, -73.73523390399998)","PATROL BORO QUEENS SOUTH",,"<18","BLACK","F"
"274926341","2019-10-16T00:00:00.000","14:23:00",,,"46","2019-10-16T00:00:00.000","578","HARRASSMENT 2","638.0","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","INSIDE","RESIDENCE - APT. HOUSE","N.Y. POLICE DEPT","0.0",,,,"1011115","250178",,,,,"40.853323123000045","-73.90289074399993","(40.853323123000045, -73.90289074399993)","PATROL BORO BRONX",,"25-44","BLACK","M"
"373228979","2019-10-16T00:00:00.000","12:45:00","2019-10-16T00:00:00.000","12:50:00","61","2019-10-16T00:00:00.000","107","BURGLARY","231.0","BURGLARY,TRUCK DAY","COMPLETED","FELONY","BROOKLYN","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1000878","155643",,,,,"40.59387289000005","-73.94012864899997","(40.59387289000005, -73.94012864899997)","PATROL BORO BKLYN SOUTH",,"UNKNOWN","UNKNOWN","D"
"829144021","2019-10-11T00:00:00.000","11:00:00",,,"43","2019-10-16T00:00:00.000","109","GRAND LARCENY","415.0","LARCENY,GRAND FROM PERSON,PICK","COMPLETED","FELONY","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1022844","244404","UNKNOWN","UNKNOWN","U",,"40.83743172700008","-73.86052643699998","(40.83743172700008, -73.86052643699998)","PATROL BORO BRONX",,"25-44","ASIAN / PACIFIC ISLANDER","F"
"369280443","2019-07-29T00:00:00.000","13:00:00",,,"44","2019-10-16T00:00:00.000","578","HARRASSMENT 2","638.0","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","INSIDE","PUBLIC BUILDING","N.Y. POLICE DEPT","0.0",,,,"1006135","240514","25-44","WHITE","F",,"40.826812010000026","-73.92092380699995","(40.826812010000026, -73.92092380699995)","PATROL BORO BRONX",,"45-64","BLACK","F"
"562618257","2019-10-15T00:00:00.000","20:55:00",,,"78","2019-10-15T00:00:00.000","126","MISCELLANEOUS PENAL LAW","117.0","RECKLESS ENDANGERMENT 1","COMPLETED","FELONY","BROOKLYN",,"STREET","N.Y. POLICE DEPT","0.0",,,,"990364","185357",,,,,"40.67544500200007","-73.97795971099998","(40.67544500200007, -73.97795971099998)","PATROL BORO BKLYN SOUTH",,"UNKNOWN","UNKNOWN","E"
"260588939","2019-10-15T00:00:00.000","17:40:00",,,"77","2019-10-15T00:00:00.000","235","DANGEROUS DRUGS","511.0","CONTROLLED SUBSTANCE, POSSESSI","COMPLETED","MISDEMEANOR","BROOKLYN",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1005713","182792","25-44","WHITE HISPANIC","M",,"40.66838074700007","-73.92263283299998","(40.66838074700007, -73.92263283299998)","PATROL BORO BKLYN NORTH",,"UNKNOWN","UNKNOWN","E"
"112510093","2019-10-15T00:00:00.000","09:00:00",,,"30","2019-10-15T00:00:00.000","341","PETIT LARCENY","321.0","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","MANHATTAN","INSIDE","STREET","N.Y. POLICE DEPT","0.0",,,,"997888","239500",,,,,"40.824045452000064","-73.950724962","(40.824045452000064, -73.950724962)","PATROL BORO MAN NORTH",,"25-44","BLACK","M"
"575752107","2019-10-15T00:00:00.000","03:37:00","2019-10-15T00:00:00.000","03:40:00","46","2019-10-15T00:00:00.000","105","ROBBERY","397.0","ROBBERY,OPEN AREA UNCLASSIFIED","COMPLETED","FELONY","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1010372","251367","UNKNOWN","BLACK","M",,"40.85658880100004","-73.90557188099997","(40.85658880100004, -73.90557188099997)","PATROL BORO BRONX",,"25-44","WHITE HISPANIC","M"
"633385288","2019-10-14T00:00:00.000","14:54:00","2019-10-14T00:00:00.000","15:00:00","90","2019-10-14T00:00:00.000","105","ROBBERY","396.0","ROBBERY,BEGIN AS SHOPLIFTING","COMPLETED","FELONY","BROOKLYN","INSIDE","CHAIN STORE","N.Y. POLICE DEPT","0.0",,,,"1000273","194683","25-44","BLACK","U",,"40.70103034200002","-73.94221435599997","(40.70103034200002, -73.94221435599997)","PATROL BORO BKLYN NORTH",,"UNKNOWN","UNKNOWN","D"
"667600332","2019-10-14T00:00:00.000","10:00:00",,,"44","2019-10-14T00:00:00.000","105","ROBBERY","397.0","ROBBERY,OPEN AREA UNCLASSIFIED","COMPLETED","FELONY","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1007952","241445","25-44","BLACK","F",,"40.829362650000064","-73.91435510699995","(40.829362650000064, -73.91435510699995)","PATROL BORO BRONX",,"18-24","BLACK","F"
"611340011","2019-10-14T00:00:00.000","01:15:00",,,"100","2019-10-14T00:00:00.000","341","PETIT LARCENY","321.0","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","QUEENS","FRONT OF","RESIDENCE-HOUSE","N.Y. POLICE DEPT","0.0",,,,"1022152","146407",,,,,"40.568456481000055","-73.86357878799998","(40.568456481000055, -73.86357878799998)","PATROL BORO QUEENS SOUTH",,"45-64","WHITE","F"
"659780718","2019-10-13T00:00:00.000","21:30:00",,,"14","2019-10-13T00:00:00.000","344","ASSAULT 3 & RELATED OFFENSES","101.0","ASSAULT 3","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"986051","214231","18-24","BLACK","M",,"40.754699165000034","-73.99350089399996","(40.754699165000034, -73.99350089399996)","PATROL BORO MAN SOUTH",,"45-64","BLACK","M"
"644395893","2019-10-13T00:00:00.000","00:30:00","2019-10-13T00:00:00.000","01:00:00","13","2019-10-13T00:00:00.000","116","SEX CRIMES","168.0","SODOMY 1","COMPLETED","FELONY","MANHATTAN","INSIDE","HOSPITAL","HEALTH & HOSP CORP","14.0",,,,"988874","207673","25-44","UNKNOWN","M",,"40.736698070000045","-73.98331602599995","(40.736698070000045, -73.98331602599995)","PATROL BORO MAN SOUTH",,"25-44","WHITE","M"
"706082707","2016-12-11T00:00:00.000","00:20:00",,,"90","2016-12-11T00:00:00.000","101","MURDER & NON-NEGL. MANSLAUGHTER",,,"COMPLETED","FELONY",,"OUTSIDE",,"N.Y. POLICE DEPT",,,,"NA","997321","195693","25-44","BLACK HISPANIC","M",,"40.703807407","-73.952858808","(40.703807407, -73.952858808)",,,"25-44","BLACK HISPANIC","M"
"805971028","2019-10-12T00:00:00.000","17:30:00","2019-10-12T00:00:00.000","17:40:00","75","2019-10-12T00:00:00.000","341","PETIT LARCENY","339.0","LARCENY,PETIT FROM OPEN AREAS,","COMPLETED","MISDEMEANOR","BROOKLYN",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1012833","180163",,,,,"40.66114460600004","-73.89697822599999","(40.66114460600004, -73.89697822599999)","PATROL BORO BKLYN NORTH",,"25-44","BLACK","M"
"426152808","2019-10-12T00:00:00.000","16:30:00","2019-10-12T00:00:00.000","16:35:00","48","2019-10-12T00:00:00.000","105","ROBBERY","382.0","ROBBERY,NECKCHAIN/JEWELRY","ATTEMPTED","FELONY","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1014533","246923",,,,,"40.84437805300007","-73.89055018399995","(40.84437805300007, -73.89055018399995)","PATROL BORO BRONX",,"45-64","WHITE HISPANIC","M"
"526328949","2019-10-12T00:00:00.000","15:25:00",,,"46","2019-10-12T00:00:00.000","235","DANGEROUS DRUGS","569.0","MARIJUANA, SALE 4 & 5","COMPLETED","MISDEMEANOR","BRONX","OPPOSITE OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1007249","248726",,,,,"40.84934873100008","-73.91687040499993","(40.84934873100008, -73.91687040499993)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","E"
"259948697","2019-10-12T00:00:00.000","00:01:00",,,"9","2019-10-12T00:00:00.000","109","GRAND LARCENY","443.0","LARCENY,GRAND OF BICYCLE","COMPLETED","FELONY","MANHATTAN",,"STREET","N.Y. POLICE DEPT","0.0",,,,"988839","202328",,,,,"40.72202736700007","-73.98344596499999","(40.72202736700007, -73.98344596499999)","PATROL BORO MAN SOUTH",,"UNKNOWN","UNKNOWN","D"
"288812776","2019-10-11T00:00:00.000","14:00:00","2019-10-12T00:00:00.000","09:45:00","113","2019-10-12T00:00:00.000","341","PETIT LARCENY","321.0","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","QUEENS",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1047741","186462",,,,,"40.678252403000045","-73.77109856399994","(40.678252403000045, -73.77109856399994)","PATROL BORO QUEENS SOUTH",,"65+","BLACK","M"
"884992275","2019-10-10T00:00:00.000","21:54:00",,,"71","2019-10-10T00:00:00.000","101","MURDER & NON-NEGL. MANSLAUGHTER",,,"COMPLETED","FELONY",,"INSIDE",,"N.Y. POLICE DEPT",,,,,"995358","178299","18-24","BLACK","M",,"40.65606750000006","-73.95996734599998","(40.65606750000006, -73.95996734599998)",,,"25-44","BLACK","M"
"847741566","2019-10-10T00:00:00.000","17:55:00",,,"25","2019-10-10T00:00:00.000","235","DANGEROUS DRUGS","569.0","MARIJUANA, SALE 4 & 5","COMPLETED","MISDEMEANOR","MANHATTAN","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1002462","229879",,,,,"40.79763023600003","-73.93422440199998","(40.79763023600003, -73.93422440199998)","PATROL BORO MAN NORTH",,"UNKNOWN","UNKNOWN","E"
"789043950","2019-10-10T00:00:00.000","15:00:00",,,"42","2019-10-10T00:00:00.000","126","MISCELLANEOUS PENAL LAW","665.0","MAKING TERRORISTIC THREAT","COMPLETED","FELONY","BRONX","FRONT OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1008691","238872","<18","WHITE HISPANIC","M",,"40.82229848500003","-73.91169413099993","(40.82229848500003, -73.91169413099993)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","E"
"599041216","2019-10-10T00:00:00.000","02:00:00","2019-10-10T00:00:00.000","12:55:00","49","2019-10-10T00:00:00.000","341","PETIT LARCENY","321.0","LARCENY,PETIT FROM AUTO","COMPLETED","MISDEMEANOR","BRONX","OPPOSITE OF","STREET","N.Y. POLICE DEPT","0.0",,,,"1023791","252231",,,,,"40.858910319000074","-73.85705791899994","(40.858910319000074, -73.85705791899994)","PATROL BORO BRONX",,"UNKNOWN","UNKNOWN","D"
"717693273","2007-11-02T00:00:00.000","17:15:00",,,,"2007-11-02T00:00:00.000","101","MURDER & NON-NEGL. MANSLAUGHTER",,,"COMPLETED","FELONY",,"INSIDE",,"N.Y. POLICE DEPT",,"NA",,"NA",,,"45-64","BLACK","M",,,,,,,"65+","BLACK","M"
"948671986","2013-06-09T00:00:00.000","21:00:00",,,"75","2013-06-09T00:00:00.000","101","MURDER & NON-NEGL. MANSLAUGHTER",,,"COMPLETED","FELONY",,"OUTSIDE",,"N.Y. POLICE DEPT",,"NA",,"NA","1017108","182186",,,,,"40.666682456","-73.881559776","(40.666682456, -73.881559776)",,,"25-44","BLACK","M"
"444332413","2019-10-07T00:00:00.000","16:41:00",,,"44","2019-10-07T00:00:00.000","351","CRIMINAL MISCHIEF & RELATED OF","254.0","MISCHIEF, CRIMINAL 4, OF MOTOR","COMPLETED","MISDEMEANOR","BRONX","INSIDE","PARKING LOT/GARAGE (PUBLIC)","N.Y. POLICE DEPT","0.0",,,,"1006537","244511",,,,,"40.83778161800007","-73.91945797099999","(40.83778161800007, -73.91945797099999)","PATROL BORO BRONX",,"45-64","UNKNOWN","F"
"463949451","2019-10-07T00:00:00.000","16:05:00","2019-10-07T00:00:00.000","16:15:00","19","2019-10-07T00:00:00.000","109","GRAND LARCENY","439.0","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","COMPLETED","FELONY","MANHATTAN","FRONT OF","OTHER","N.Y. POLICE DEPT","0.0",,,,"998835","224880",,,,,"40.783916057000056","-73.94733504199996","(40.783916057000056, -73.94733504199996)","PATROL BORO MAN NORTH",,"<18","WHITE","M"
"605825642","2019-10-06T00:00:00.000","22:03:00",,,"52","2019-10-06T00:00:00.000","578","HARRASSMENT 2","638.0","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX","INSIDE","FAST FOOD","N.Y. POLICE DEPT","0.0",,,,"1018223","256804","18-24","BLACK","F",,"40.87148498900007","-73.87716342599998","(40.87148498900007, -73.87716342599998)","PATROL BORO BRONX",,"18-24","BLACK","M"
"204986017","2019-10-06T00:00:00.000","21:04:00",,,"104","2019-10-06T00:00:00.000","101","MURDER & NON-NEGL. MANSLAUGHTER",,,"COMPLETED","FELONY",,"OUTSIDE",,"N.Y. POLICE DEPT",,,,,"1010959","194469","45-64","UNKNOWN","M",,"40.70041716100008","-73.90367607799999","(40.70041716100008, -73.90367607799999)",,,"45-64","WHITE","M"
"272073034","2019-10-06T00:00:00.000","14:05:00",,,"42","2019-10-06T00:00:00.000","578","HARRASSMENT 2","638.0","HARASSMENT,SUBD 3,4,5","COMPLETED","VIOLATION","BRONX",,"CHURCH","N.Y. POLICE DEPT","0.0",,,,"1014885","242750","25-44","BLACK","F",,"40.83292317300004","-73.88929701899998","(40.83292317300004, -73.88929701899998)","PATROL BORO BRONX",,"45-64","BLACK","M"
"905332254","2019-10-06T00:00:00.000","11:45:00","2019-10-06T00:00:00.000","11:55:00","44","2019-10-06T00:00:00.000","106","FELONY ASSAULT","109.0","ASSAULT 2,1,UNCLASSIFIED","COMPLETED","FELONY","BRONX",,"STREET","N.Y. POLICE DEPT","0.0",,,,"1004025","243286","25-44","BLACK","U",,"40.834425330000045","-73.92853974999997","(40.834425330000045, -73.92853974999997)","PATROL BORO BRONX",,"25-44","WHITE HISPANIC","M"
